시도,시군구,설치장소,도로명주소,위도,경도
인천광역시,미추홀구,다정약국,"인천광역시 미추홀구 미추홀대로 663-1, 1층 (주안동)",,
인천광역시,미추홀구,도화태평양약국,"인천광역시 미추홀구 제일로 34, 1층 (도화동)",,
인천광역시,미추홀구,한아름약국,"인천광역시 미추홀구 경원대로 869 (주안동, 르네상스빌딩)",,
인천광역시,미추홀구,행복약국,"인천광역시 미추홀구 한나루로 589, 102호 (도화동)",,
인천광역시,미추홀구,지우약국,"인천광역시 미추홀구 토금남로 65, 1층 (용현동, 용현프라자 (106호))",,
인천광역시,미추홀구,용일약국,"인천광역시 미추홀구 인주대로 273, 1층 (주안동)",,
인천광역시,미추홀구,봄약국,"인천광역시 미추홀구 독배로 498, 1층 (숭의동)",,
인천광역시,미추홀구,주안온누리약국,"인천광역시 미추홀구 인하로352번길 3, 1층 (주안동)",,
인천광역시,미추홀구,바로약국,"인천광역시 미추홀구 수봉로 20, 1층 (숭의동)",,
인천광역시,미추홀구,화생당약국,인천광역시 미추홀구 길파로 30 (주안동),,
인천광역시,미추홀구,나라약국,인천광역시 미추홀구 인주대로458번길 6 (주안동),,
인천광역시,미추홀구,인소망약국,인천광역시 미추홀구 미추로 52 (숭의동),,
인천광역시,미추홀구,열린연세약국,"인천광역시 미추홀구 토금남로 53 (용현동, 한양프라자 105호)",,
인천광역시,미추홀구,파랑새약국,인천광역시 미추홀구 장천로112번길 3 (숭의동),,
인천광역시,미추홀구,대학약국,"인천광역시 미추홀구 방축로 216, C동 1층 102호 (도화동)",,
인천광역시,미추홀구,건강프라자약국,인천광역시 미추홀구 경인로 431-1 (주안동),,
인천광역시,미추홀구,은혜약국,인천광역시 미추홀구 경인로 128 (숭의동),,
인천광역시,미추홀구,조은약국,인천광역시 미추홀구 독배로 429 (용현동),,
인천광역시,미추홀구,천사약국,"인천광역시 미추홀구 낙섬중로38번길 2, 1층 (용현동)",,
인천광역시,미추홀구,학익프라자약국,인천광역시 미추홀구 매소홀로 355 (학익동),,
인천광역시,미추홀구,용남시장약국,인천광역시 미추홀구 인주대로266번길 17 (용현동),,
인천광역시,미추홀구,신우리들 약국,"인천광역시 미추홀구 매소홀로 63, 107호 (용현동)",,
인천광역시,미추홀구,맑은약국,인천광역시 미추홀구 경원대로652번길 31 (관교동),,
인천광역시,미추홀구,연세메디칼약국,인천광역시 미추홀구 토금중로40번길 11 (용현동),,
인천광역시,미추홀구,한사랑약국,"인천광역시 미추홀구 석정로 411  (주안동,금창빌딩 402호)",,
인천광역시,미추홀구,신기메디칼약국,인천광역시 미추홀구 인하로 273 (주안동),,
인천광역시,미추홀구,주안백화점약국,인천광역시 미추홀구 한나루로 500-1 (주안동),,
인천광역시,미추홀구,서울온누리약국,인천광역시 미추홀구 인주대로469번길 20  (주안동),,
인천광역시,미추홀구,새희망약국,인천광역시 미추홀구 낙섬중로 54  (용현동),,
인천광역시,미추홀구,서해약국,인천광역시 미추홀구 아암대로 87  (용현동),,
인천광역시,미추홀구,성모제일약국,인천광역시 미추홀구 경인로 486 (주안동),,
인천광역시,미추홀구,대마옵티마약국,인천광역시 미추홀구 제일로 21-2 (도화동),,
인천광역시,미추홀구,신동아청수약국,인천광역시 미추홀구 매소홀로 470  (학익동),,
인천광역시,미추홀구,참조은약국,인천광역시 미추홀구 제일로 38  (도화동),,
인천광역시,미추홀구,인천터미널약국,"인천광역시 미추홀구 연남로 35  (관교동,인천터미널 1층)",,
인천광역시,미추홀구,메디팜큰사랑약국,인천광역시 미추홀구 아암대로29번길 86  (용현동),,
인천광역시,미추홀구,메디칼약국,인천광역시 미추홀구 인하로 251 (주안동),,
인천광역시,미추홀구,정다운약국,"인천광역시 미추홀구 인중로 13, 햇살병원 1층 좌측호 (숭의동)",,
인천광역시,미추홀구,미소약국,"인천광역시 미추홀구 주안로 226, 217호 (주안동, 주안더월드스테이트 1단지 중심상가동 217호)",,
인천광역시,미추홀구,코끼리약국,"인천광역시 미추홀구 인주대로35번길 36-7, 1층 (숭의동)",,
인천광역시,미추홀구,건강플러스약국,"인천광역시 미추홀구 매소홀로 340, 209호 (학익동, 풍림아이원아파트상가)",,
인천광역시,미추홀구,천우약국,인천광역시 미추홀구 경원대로 856 (주안동),,
인천광역시,미추홀구,서광약국,"인천광역시 미추홀구 경인로 347  (주안동,1층)",,
인천광역시,미추홀구,라성약국,인천광역시 미추홀구 미추홀대로722번길 8 (주안동),,
인천광역시,미추홀구,을지약국,인천광역시 미추홀구 인하로 121 (용현동),,
인천광역시,미추홀구,행복한약국,인천광역시 미추홀구 미추홀대로722번길 6 (주안동),,
인천광역시,미추홀구,문학사랑약국,인천광역시 미추홀구 소성로326번길 4 (문학동),,
인천광역시,미추홀구,다나은 온누리 약국,"인천광역시 미추홀구 소성로 6  (용현동,홈플러스(인하점) 지하1층)",,
인천광역시,미추홀구,VIP우리약국,인천광역시 미추홀구 경인로 433 (주안동),,
인천광역시,미추홀구,늘푸른약국,인천광역시 미추홀구 인하로 261 (주안동),,
인천광역시,미추홀구,위드팜굿모닝약국,인천광역시 미추홀구 석정로 430 (주안동),,
인천광역시,미추홀구,중앙약국,인천광역시 미추홀구 매소홀로 474 (학익동),,
인천광역시,미추홀구,고일약국,인천광역시 미추홀구 소성로 150 (학익동),,
인천광역시,미추홀구,큰나무약국,인천광역시 미추홀구 매소홀로 442 (학익동),,
인천광역시,미추홀구,인천교약국,인천광역시 미추홀구 방축로 240 (도화동),,
인천광역시,미추홀구,미래약국,인천광역시 미추홀구 인주대로 186 (용현동),,
인천광역시,미추홀구,용현독일약국,인천광역시 미추홀구 독정이로 7 (용현동),,
인천광역시,미추홀구,한솔약국,인천광역시 미추홀구 인하로 211 (주안동),,
인천광역시,미추홀구,다사랑약국,인천광역시 미추홀구 한나루로 379 (학익동),,
인천광역시,미추홀구,현대메디칼약국,인천광역시 미추홀구 낙섬서로 4 (용현동),,
인천광역시,미추홀구,명문약국,인천광역시 미추홀구 낙섬중로 15-1 (용현동),,
인천광역시,미추홀구,동인당약국,인천광역시 미추홀구 석정로 125 (숭의동),,
인천광역시,미추홀구,청사랑약국,인천광역시 미추홀구 제일로 42 (도화동),,
인천광역시,미추홀구,도화약국,인천광역시 미추홀구 한나루로 585 (도화동),,
인천광역시,미추홀구,넘버원약국,인천광역시 미추홀구 소성로 133  (학익동),,
인천광역시,미추홀구,태성약국,인천광역시 미추홀구 미추홀대로 696 (주안동),,
인천광역시,미추홀구,김재준약국,인천광역시 미추홀구 미추홀대로 576 (주안동),,
인천광역시,미추홀구,주안동서약국,인천광역시 미추홀구 미추홀대로 700 (주안동),,
인천광역시,미추홀구,영약국,인천광역시 미추홀구 문화로 45 (관교동),,
인천광역시,미추홀구,백화점약국,인천광역시 미추홀구 미추홀대로 722 (주안동),,
인천광역시,미추홀구,우성약국,인천광역시 미추홀구 석정로 389-5 (주안동),,
인천광역시,미추홀구,신천지약국,인천광역시 미추홀구 경인로 485 (주안동),,
인천광역시,미추홀구,보건온누리약국,인천광역시 미추홀구 석바위로 42 (주안동),,
인천광역시,미추홀구,예지원약국,인천광역시 미추홀구 미추홀대로 581 (주안동),,
인천광역시,미추홀구,온누리동산약국,인천광역시 미추홀구 길파로 26 (주안동),,
인천광역시,미추홀구,독일약국,인천광역시 미추홀구 석정로 459 (주안동),,
인천광역시,미추홀구,수성당약국,인천광역시 미추홀구 경인로 344 (주안동),,
인천광역시,미추홀구,참사랑약국,인천광역시 미추홀구 인하로 276 (주안동),,
인천광역시,미추홀구,인암종로약국,인천광역시 미추홀구 석정로 327 (도화동),,
인천광역시,미추홀구,류형준힐링약국,인천광역시 미추홀구 주안로 51 (주안동),,
인천광역시,미추홀구,건강백세약국,인천광역시 미추홀구 미추홀대로 561 (주안동),,
인천광역시,미추홀구,민선당약국,인천광역시 미추홀구 인하로 269 (주안동),,
인천광역시,미추홀구,인영약국,인천광역시 미추홀구 인하로 301-1 (주안동),,
인천광역시,미추홀구,백제약국,"인천광역시 미추홀구 수봉로 31, 1층 (숭의동)",,
인천광역시,미추홀구,오거리약국,인천광역시 미추홀구 숙골로 57 (도화동),,
인천광역시,미추홀구,백제당약국,"인천광역시 미추홀구 아암대로29번길 77, 1층 (용현동)",,
인천광역시,미추홀구,명신약국,인천광역시 미추홀구 학익소로61번길 135 (학익동),,
인천광역시,미추홀구,대은약국,인천광역시 미추홀구 인하로119번길 13 (용현동),,
인천광역시,미추홀구,주사랑약국,인천광역시 미추홀구 토금남로 31-1 (용현동),,
인천광역시,미추홀구,삼정약국,인천광역시 미추홀구 경인로 128-1 (숭의동),,
인천광역시,미추홀구,문학모범약국,인천광역시 미추홀구 매소홀로 578 (문학동),,
인천광역시,미추홀구,토지약국,인천광역시 미추홀구 낙섬중로 35  (용현동),,
인천광역시,미추홀구,파란약국,인천광역시 미추홀구 석정로 437 (주안동),,
인천광역시,미추홀구,안약국,인천광역시 미추홀구 수봉로 55 (숭의동),,
인천광역시,미추홀구,정약국,인천광역시 미추홀구 경인로 391 (주안동),,
인천광역시,미추홀구,명문당약국,인천광역시 미추홀구 인주대로 191-1 (용현동),,
인천광역시,미추홀구,공단시장약국,인천광역시 미추홀구 길파로 16 (주안동),,
인천광역시,미추홀구,하나로약국,인천광역시 미추홀구 토금중로 13 (용현동),,
인천광역시,미추홀구,주안메디카약국,인천광역시 미추홀구 석정로 436  (주안동),,
인천광역시,미추홀구,제도약국,"인천광역시 미추홀구 인하로 296, 108,109호 (주안동, 쌍용A상가내)",,
인천광역시,미추홀구,민중약국,인천광역시 미추홀구 한나루로 400 (학익동),,
인천광역시,미추홀구,푸른약국,인천광역시 미추홀구 수봉로182번길 45 (주안동),,
인천광역시,미추홀구,약손약국,"인천광역시 미추홀구 토금남로 29, 1층 (용현동)",,
인천광역시,미추홀구,부처산약국,인천광역시 미추홀구 미추홀대로 735 (주안동),,
인천광역시,미추홀구,운현약국,인천광역시 미추홀구 경인로34번길 4 (숭의동),,
인천광역시,미추홀구,청수당약국,인천광역시 미추홀구 석정로 300 (도화동),,
인천광역시,미추홀구,오성약국,인천광역시 미추홀구 한나루로 499-3 (용현동),,
인천광역시,미추홀구,신태양옵티마약국,"인천광역시 미추홀구 인주대로 332, 104호 (주안동)",,
인천광역시,미추홀구,우일약국,인천광역시 미추홀구 동주길135번길 20-6 (주안동),,
인천광역시,미추홀구,길정약국,인천광역시 미추홀구 인주대로 261 (주안동),,
인천광역시,미추홀구,정성약국,인천광역시 미추홀구 신기길58번길 43-3 (주안동),,
인천광역시,미추홀구,한신약국,인천광역시 미추홀구 경원대로 717 (주안동),,
인천광역시,미추홀구,기성약국,인천광역시 미추홀구 낙섬중로 51 (용현동),,
인천광역시,미추홀구,중화약국,인천광역시 미추홀구 석정로 16 (숭의동),,
인천광역시,미추홀구,종로사약국,인천광역시 미추홀구 경인로 382-1 (주안동),,
인천광역시,미추홀구,성우약국,"인천광역시 미추홀구 한나루로 389, 1층 (학익동)",,
인천광역시,미추홀구,부영약국,인천광역시 미추홀구 한나루로 411 (학익동),,
인천광역시,미추홀구,만화약국,인천광역시 미추홀구 미추로 25 (숭의동),,
인천광역시,연수구,연수구 보건소,인천광역시 연수구 함박뫼로 13,,
인천광역시,연수구,연수구청,인천광역시 연수구 원인재로 115,,
인천광역시,연수구,송도 건강생활지원센터,인천광역시 연수구 인천타워대로54번길 19,,
